,Type,Sex,Size,Intake Type,Intake Jurisdiction,PredomBreed,PredomColor,Type Sex,Type Size,Type Intake Type,Type Intake Jurisdiction,Type PredomBreed,Type PredomColor,Sex Size,Sex Intake Type,Sex Intake Jurisdiction,Sex PredomBreed,Sex PredomColor,Size Intake Type,Size Intake Jurisdiction,Size PredomBreed,Size PredomColor,Intake Type Intake Jurisdiction,Intake Type PredomBreed,Intake Type PredomColor,Intake Jurisdiction PredomBreed,Intake Jurisdiction PredomColor,PredomBreed PredomColor,Outcome Type
2149,0.0,2.0,4.0,4.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,20.0,40.0,0.0,16.0,40.0,80.0,0.0,40.0,80.0,0.0,200.0,0.0,0.0,1
2150,1.0,0.0,4.0,4.0,10.0,38.0,18.0,0.0,4.0,4.0,10.0,38.0,18.0,0.0,0.0,0.0,0.0,0.0,16.0,40.0,152.0,72.0,40.0,152.0,72.0,380.0,180.0,684.0,1
2151,1.0,0.0,2.0,1.0,10.0,25.0,0.0,0.0,2.0,1.0,10.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,50.0,0.0,10.0,25.0,0.0,250.0,0.0,0.0,2
2152,1.0,2.0,2.0,4.0,8.0,11.0,18.0,2.0,2.0,4.0,8.0,11.0,18.0,4.0,8.0,16.0,22.0,36.0,8.0,16.0,22.0,36.0,32.0,44.0,72.0,88.0,144.0,198.0,1
2153,2.0,4.0,4.0,4.0,10.0,46.0,18.0,8.0,8.0,8.0,20.0,92.0,36.0,16.0,16.0,40.0,184.0,72.0,16.0,40.0,184.0,72.0,40.0,184.0,72.0,460.0,180.0,828.0,1
2154,0.0,4.0,0.0,4.0,8.0,22.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,32.0,88.0,48.0,0.0,0.0,0.0,0.0,32.0,88.0,48.0,176.0,96.0,264.0,1
2155,1.0,2.0,1.0,2.0,8.0,25.0,0.0,2.0,1.0,2.0,8.0,25.0,0.0,2.0,4.0,16.0,50.0,0.0,2.0,8.0,25.0,0.0,16.0,50.0,0.0,200.0,0.0,0.0,1
2156,2.0,1.0,4.0,4.0,8.0,14.0,0.0,2.0,8.0,8.0,16.0,28.0,0.0,4.0,4.0,8.0,14.0,0.0,16.0,32.0,56.0,0.0,32.0,56.0,0.0,112.0,0.0,0.0,1
2157,0.0,3.0,4.0,4.0,8.0,22.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,24.0,66.0,27.0,16.0,32.0,88.0,36.0,32.0,88.0,36.0,176.0,72.0,198.0,1
2158,1.0,0.0,2.0,4.0,8.0,42.0,9.0,0.0,2.0,4.0,8.0,42.0,9.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,84.0,18.0,32.0,168.0,36.0,336.0,72.0,378.0,1
2159,1.0,2.0,4.0,4.0,10.0,15.0,18.0,2.0,4.0,4.0,10.0,15.0,18.0,8.0,8.0,20.0,30.0,36.0,16.0,40.0,60.0,72.0,40.0,60.0,72.0,150.0,180.0,270.0,1
2160,1.0,1.0,1.0,4.0,8.0,42.0,18.0,1.0,1.0,4.0,8.0,42.0,18.0,1.0,4.0,8.0,42.0,18.0,4.0,8.0,42.0,18.0,32.0,168.0,72.0,336.0,144.0,756.0,1
2161,1.0,0.0,1.0,4.0,10.0,25.0,2.0,0.0,1.0,4.0,10.0,25.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,25.0,2.0,40.0,100.0,8.0,250.0,20.0,50.0,1
2162,2.0,1.0,4.0,4.0,10.0,14.0,17.0,2.0,8.0,8.0,20.0,28.0,34.0,4.0,4.0,10.0,14.0,17.0,16.0,40.0,56.0,68.0,40.0,56.0,68.0,140.0,170.0,238.0,1
2163,0.0,3.0,4.0,4.0,8.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,24.0,66.0,0.0,16.0,32.0,88.0,0.0,32.0,88.0,0.0,176.0,0.0,0.0,1
2164,0.0,2.0,4.0,4.0,10.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,20.0,44.0,0.0,16.0,40.0,88.0,0.0,40.0,88.0,0.0,220.0,0.0,0.0,1
2165,1.0,1.0,2.0,4.0,8.0,38.0,0.0,1.0,2.0,4.0,8.0,38.0,0.0,2.0,4.0,8.0,38.0,0.0,8.0,16.0,76.0,0.0,32.0,152.0,0.0,304.0,0.0,0.0,1
2166,1.0,2.0,1.0,4.0,8.0,50.0,0.0,2.0,1.0,4.0,8.0,50.0,0.0,2.0,8.0,16.0,100.0,0.0,4.0,8.0,50.0,0.0,32.0,200.0,0.0,400.0,0.0,0.0,1
2167,0.0,2.0,4.0,4.0,10.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,20.0,44.0,4.0,16.0,40.0,88.0,8.0,40.0,88.0,8.0,220.0,20.0,44.0,1
2168,0.0,2.0,4.0,2.0,10.0,20.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,20.0,40.0,18.0,8.0,40.0,80.0,36.0,20.0,40.0,18.0,200.0,90.0,180.0,1
2169,0.0,0.0,4.0,4.0,8.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,32.0,88.0,8.0,32.0,88.0,8.0,176.0,16.0,44.0,1
2170,0.0,3.0,4.0,4.0,8.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,24.0,66.0,12.0,16.0,32.0,88.0,16.0,32.0,88.0,16.0,176.0,32.0,88.0,1
2171,0.0,3.0,4.0,2.0,8.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,24.0,66.0,3.0,8.0,32.0,88.0,4.0,16.0,44.0,2.0,176.0,8.0,22.0,1
2172,1.0,0.0,1.0,4.0,8.0,25.0,2.0,0.0,1.0,4.0,8.0,25.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,25.0,2.0,32.0,100.0,8.0,200.0,16.0,50.0,1
2173,1.0,0.0,1.0,4.0,8.0,36.0,2.0,0.0,1.0,4.0,8.0,36.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,36.0,2.0,32.0,144.0,8.0,288.0,16.0,72.0,1
2174,0.0,4.0,4.0,4.0,8.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,32.0,88.0,8.0,16.0,32.0,88.0,8.0,32.0,88.0,8.0,176.0,16.0,44.0,1
2175,1.0,1.0,2.0,4.0,10.0,42.0,2.0,1.0,2.0,4.0,10.0,42.0,2.0,2.0,4.0,10.0,42.0,2.0,8.0,20.0,84.0,4.0,40.0,168.0,8.0,420.0,20.0,84.0,1
2176,1.0,1.0,2.0,4.0,10.0,42.0,0.0,1.0,2.0,4.0,10.0,42.0,0.0,2.0,4.0,10.0,42.0,0.0,8.0,20.0,84.0,0.0,40.0,168.0,0.0,420.0,0.0,0.0,1
2177,2.0,4.0,0.0,4.0,8.0,46.0,12.0,8.0,0.0,8.0,16.0,92.0,24.0,0.0,16.0,32.0,184.0,48.0,0.0,0.0,0.0,0.0,32.0,184.0,48.0,368.0,96.0,552.0,1
2178,1.0,2.0,4.0,2.0,10.0,38.0,0.0,2.0,4.0,2.0,10.0,38.0,0.0,8.0,4.0,20.0,76.0,0.0,8.0,40.0,152.0,0.0,20.0,76.0,0.0,380.0,0.0,0.0,1
2179,0.0,1.0,4.0,4.0,10.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,10.0,22.0,0.0,16.0,40.0,88.0,0.0,40.0,88.0,0.0,220.0,0.0,0.0,1
2180,1.0,1.0,1.0,4.0,12.0,42.0,0.0,1.0,1.0,4.0,12.0,42.0,0.0,1.0,4.0,12.0,42.0,0.0,4.0,12.0,42.0,0.0,48.0,168.0,0.0,504.0,0.0,0.0,1
2181,0.0,2.0,4.0,4.0,10.0,22.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,20.0,44.0,18.0,16.0,40.0,88.0,36.0,40.0,88.0,36.0,220.0,90.0,198.0,1
2182,1.0,2.0,1.0,2.0,10.0,42.0,1.0,2.0,1.0,2.0,10.0,42.0,1.0,2.0,4.0,20.0,84.0,2.0,2.0,10.0,42.0,1.0,20.0,84.0,2.0,420.0,10.0,42.0,1
2183,0.0,1.0,4.0,5.0,10.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,10.0,21.0,2.0,20.0,40.0,84.0,8.0,50.0,105.0,10.0,210.0,20.0,42.0,1
2184,0.0,2.0,4.0,4.0,8.0,22.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,16.0,44.0,18.0,16.0,32.0,88.0,36.0,32.0,88.0,36.0,176.0,72.0,198.0,1
2185,2.0,4.0,4.0,4.0,8.0,46.0,18.0,8.0,8.0,8.0,16.0,92.0,36.0,16.0,16.0,32.0,184.0,72.0,16.0,32.0,184.0,72.0,32.0,184.0,72.0,368.0,144.0,828.0,1
2186,0.0,4.0,0.0,5.0,8.0,22.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,32.0,88.0,36.0,0.0,0.0,0.0,0.0,40.0,110.0,45.0,176.0,72.0,198.0,1
2187,2.0,1.0,2.0,4.0,8.0,26.0,18.0,2.0,4.0,8.0,16.0,52.0,36.0,2.0,4.0,8.0,26.0,18.0,8.0,16.0,52.0,36.0,32.0,104.0,72.0,208.0,144.0,468.0,2
2188,1.0,2.0,1.0,2.0,8.0,42.0,15.0,2.0,1.0,2.0,8.0,42.0,15.0,2.0,4.0,16.0,84.0,30.0,2.0,8.0,42.0,15.0,16.0,84.0,30.0,336.0,120.0,630.0,1
2189,0.0,0.0,4.0,4.0,10.0,22.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,40.0,88.0,64.0,40.0,88.0,64.0,220.0,160.0,352.0,1
2190,1.0,1.0,4.0,4.0,8.0,15.0,15.0,1.0,4.0,4.0,8.0,15.0,15.0,4.0,4.0,8.0,15.0,15.0,16.0,32.0,60.0,60.0,32.0,60.0,60.0,120.0,120.0,225.0,1
2191,1.0,2.0,2.0,0.0,2.0,42.0,15.0,2.0,2.0,0.0,2.0,42.0,15.0,4.0,0.0,4.0,84.0,30.0,0.0,4.0,84.0,30.0,0.0,0.0,0.0,84.0,30.0,630.0,1
2192,1.0,0.0,2.0,4.0,10.0,38.0,15.0,0.0,2.0,4.0,10.0,38.0,15.0,0.0,0.0,0.0,0.0,0.0,8.0,20.0,76.0,30.0,40.0,152.0,60.0,380.0,150.0,570.0,1
2193,0.0,2.0,4.0,4.0,10.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,20.0,44.0,4.0,16.0,40.0,88.0,8.0,40.0,88.0,8.0,220.0,20.0,44.0,1
2194,1.0,1.0,1.0,2.0,10.0,42.0,18.0,1.0,1.0,2.0,10.0,42.0,18.0,1.0,2.0,10.0,42.0,18.0,2.0,10.0,42.0,18.0,20.0,84.0,36.0,420.0,180.0,756.0,1
2195,0.0,2.0,4.0,4.0,10.0,22.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,20.0,44.0,22.0,16.0,40.0,88.0,44.0,40.0,88.0,44.0,220.0,110.0,242.0,1
2196,1.0,2.0,2.0,2.0,12.0,42.0,1.0,2.0,2.0,2.0,12.0,42.0,1.0,4.0,4.0,24.0,84.0,2.0,4.0,24.0,84.0,2.0,24.0,84.0,2.0,504.0,12.0,42.0,1
2197,0.0,4.0,0.0,3.0,8.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,32.0,88.0,0.0,0.0,0.0,0.0,0.0,24.0,66.0,0.0,176.0,0.0,0.0,1
2198,0.0,0.0,0.0,4.0,10.0,22.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,88.0,36.0,220.0,90.0,198.0,1
2199,1.0,2.0,4.0,2.0,8.0,15.0,0.0,2.0,4.0,2.0,8.0,15.0,0.0,8.0,4.0,16.0,30.0,0.0,8.0,32.0,60.0,0.0,16.0,30.0,0.0,120.0,0.0,0.0,1
2200,0.0,4.0,0.0,4.0,8.0,22.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,32.0,88.0,64.0,0.0,0.0,0.0,0.0,32.0,88.0,64.0,176.0,128.0,352.0,1
2201,0.0,2.0,4.0,4.0,10.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,20.0,44.0,0.0,16.0,40.0,88.0,0.0,40.0,88.0,0.0,220.0,0.0,0.0,1
2202,1.0,1.0,1.0,4.0,10.0,25.0,18.0,1.0,1.0,4.0,10.0,25.0,18.0,1.0,4.0,10.0,25.0,18.0,4.0,10.0,25.0,18.0,40.0,100.0,72.0,250.0,180.0,450.0,1
2203,1.0,3.0,2.0,0.0,9.0,11.0,18.0,3.0,2.0,0.0,9.0,11.0,18.0,6.0,0.0,27.0,33.0,54.0,0.0,18.0,22.0,36.0,0.0,0.0,0.0,99.0,162.0,198.0,1
2204,1.0,1.0,2.0,4.0,8.0,3.0,17.0,1.0,2.0,4.0,8.0,3.0,17.0,2.0,4.0,8.0,3.0,17.0,8.0,16.0,6.0,34.0,32.0,12.0,68.0,24.0,136.0,51.0,1
2205,0.0,0.0,4.0,4.0,10.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,40.0,88.0,0.0,40.0,88.0,0.0,220.0,0.0,0.0,1
2206,0.0,2.0,4.0,4.0,8.0,54.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,16.0,108.0,2.0,16.0,32.0,216.0,4.0,32.0,216.0,4.0,432.0,8.0,54.0,1
2207,0.0,3.0,4.0,2.0,10.0,22.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,30.0,66.0,27.0,8.0,40.0,88.0,36.0,20.0,44.0,18.0,220.0,90.0,198.0,1
2208,1.0,1.0,2.0,4.0,10.0,42.0,15.0,1.0,2.0,4.0,10.0,42.0,15.0,2.0,4.0,10.0,42.0,15.0,8.0,20.0,84.0,30.0,40.0,168.0,60.0,420.0,150.0,630.0,1
2209,0.0,2.0,4.0,4.0,8.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,16.0,44.0,4.0,16.0,32.0,88.0,8.0,32.0,88.0,8.0,176.0,16.0,44.0,1
2210,1.0,1.0,2.0,4.0,8.0,25.0,15.0,1.0,2.0,4.0,8.0,25.0,15.0,2.0,4.0,8.0,25.0,15.0,8.0,16.0,50.0,30.0,32.0,100.0,60.0,200.0,120.0,375.0,2
2211,2.0,1.0,4.0,4.0,8.0,26.0,18.0,2.0,8.0,8.0,16.0,52.0,36.0,4.0,4.0,8.0,26.0,18.0,16.0,32.0,104.0,72.0,32.0,104.0,72.0,208.0,144.0,468.0,2
2212,0.0,4.0,4.0,4.0,10.0,22.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,40.0,88.0,44.0,16.0,40.0,88.0,44.0,40.0,88.0,44.0,220.0,110.0,242.0,1
2213,0.0,1.0,0.0,4.0,10.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,22.0,2.0,0.0,0.0,0.0,0.0,40.0,88.0,8.0,220.0,20.0,44.0,1
2214,0.0,0.0,0.0,4.0,8.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,88.0,0.0,176.0,0.0,0.0,1
2215,1.0,2.0,1.0,4.0,8.0,27.0,13.0,2.0,1.0,4.0,8.0,27.0,13.0,2.0,8.0,16.0,54.0,26.0,4.0,8.0,27.0,13.0,32.0,108.0,52.0,216.0,104.0,351.0,2
2216,1.0,2.0,1.0,2.0,8.0,42.0,0.0,2.0,1.0,2.0,8.0,42.0,0.0,2.0,4.0,16.0,84.0,0.0,2.0,8.0,42.0,0.0,16.0,84.0,0.0,336.0,0.0,0.0,1
2217,1.0,1.0,2.0,4.0,8.0,25.0,0.0,1.0,2.0,4.0,8.0,25.0,0.0,2.0,4.0,8.0,25.0,0.0,8.0,16.0,50.0,0.0,32.0,100.0,0.0,200.0,0.0,0.0,1
2218,1.0,2.0,1.0,1.0,10.0,25.0,0.0,2.0,1.0,1.0,10.0,25.0,0.0,2.0,2.0,20.0,50.0,0.0,1.0,10.0,25.0,0.0,10.0,25.0,0.0,250.0,0.0,0.0,2
2219,0.0,4.0,0.0,2.0,10.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,40.0,88.0,0.0,0.0,0.0,0.0,0.0,20.0,44.0,0.0,220.0,0.0,0.0,1
2220,1.0,2.0,1.0,2.0,10.0,42.0,2.0,2.0,1.0,2.0,10.0,42.0,2.0,2.0,4.0,20.0,84.0,4.0,2.0,10.0,42.0,2.0,20.0,84.0,4.0,420.0,20.0,84.0,1
2221,0.0,0.0,4.0,4.0,10.0,22.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,40.0,88.0,64.0,40.0,88.0,64.0,220.0,160.0,352.0,1
2222,0.0,2.0,4.0,5.0,10.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,20.0,44.0,0.0,20.0,40.0,88.0,0.0,50.0,110.0,0.0,220.0,0.0,0.0,1
2223,1.0,3.0,2.0,1.0,10.0,42.0,1.0,3.0,2.0,1.0,10.0,42.0,1.0,6.0,3.0,30.0,126.0,3.0,2.0,20.0,84.0,2.0,10.0,42.0,1.0,420.0,10.0,42.0,2
2224,1.0,1.0,1.0,4.0,8.0,42.0,0.0,1.0,1.0,4.0,8.0,42.0,0.0,1.0,4.0,8.0,42.0,0.0,4.0,8.0,42.0,0.0,32.0,168.0,0.0,336.0,0.0,0.0,1
2225,0.0,0.0,4.0,4.0,8.0,54.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,32.0,216.0,72.0,32.0,216.0,72.0,432.0,144.0,972.0,1
2226,1.0,2.0,1.0,3.0,10.0,42.0,1.0,2.0,1.0,3.0,10.0,42.0,1.0,2.0,6.0,20.0,84.0,2.0,3.0,10.0,42.0,1.0,30.0,126.0,3.0,420.0,10.0,42.0,2
2227,1.0,1.0,1.0,3.0,8.0,42.0,0.0,1.0,1.0,3.0,8.0,42.0,0.0,1.0,3.0,8.0,42.0,0.0,3.0,8.0,42.0,0.0,24.0,126.0,0.0,336.0,0.0,0.0,1
2228,0.0,1.0,4.0,4.0,10.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,10.0,22.0,2.0,16.0,40.0,88.0,8.0,40.0,88.0,8.0,220.0,20.0,44.0,1
2229,1.0,0.0,2.0,2.0,10.0,40.0,18.0,0.0,2.0,2.0,10.0,40.0,18.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,80.0,36.0,20.0,80.0,36.0,400.0,180.0,720.0,1
2230,0.0,3.0,4.0,2.0,8.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,24.0,66.0,6.0,8.0,32.0,88.0,8.0,16.0,44.0,4.0,176.0,16.0,44.0,1
2231,0.0,4.0,0.0,4.0,12.0,22.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,48.0,88.0,72.0,0.0,0.0,0.0,0.0,48.0,88.0,72.0,264.0,216.0,396.0,1
2232,0.0,2.0,4.0,4.0,8.0,21.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,16.0,42.0,22.0,16.0,32.0,84.0,44.0,32.0,84.0,44.0,168.0,88.0,231.0,1
2233,1.0,0.0,2.0,4.0,8.0,42.0,1.0,0.0,2.0,4.0,8.0,42.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,84.0,2.0,32.0,168.0,4.0,336.0,8.0,42.0,1
2234,1.0,3.0,4.0,4.0,10.0,15.0,18.0,3.0,4.0,4.0,10.0,15.0,18.0,12.0,12.0,30.0,45.0,54.0,16.0,40.0,60.0,72.0,40.0,60.0,72.0,150.0,180.0,270.0,1
2235,0.0,4.0,0.0,4.0,10.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,40.0,80.0,8.0,0.0,0.0,0.0,0.0,40.0,80.0,8.0,200.0,20.0,40.0,1
2236,0.0,1.0,4.0,4.0,10.0,20.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,10.0,20.0,9.0,16.0,40.0,80.0,36.0,40.0,80.0,36.0,200.0,90.0,180.0,1
2237,1.0,0.0,1.0,2.0,12.0,42.0,2.0,0.0,1.0,2.0,12.0,42.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,42.0,2.0,24.0,84.0,4.0,504.0,24.0,84.0,1
2238,0.0,0.0,4.0,4.0,10.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,40.0,88.0,0.0,40.0,88.0,0.0,220.0,0.0,0.0,1
2239,0.0,3.0,4.0,2.0,10.0,20.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,30.0,60.0,27.0,8.0,40.0,80.0,36.0,20.0,40.0,18.0,200.0,90.0,180.0,1
2240,1.0,0.0,4.0,5.0,8.0,15.0,0.0,0.0,4.0,5.0,8.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,32.0,60.0,0.0,40.0,75.0,0.0,120.0,0.0,0.0,1
2241,0.0,4.0,4.0,4.0,8.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,32.0,84.0,0.0,16.0,32.0,84.0,0.0,32.0,84.0,0.0,168.0,0.0,0.0,1
2242,2.0,2.0,1.0,4.0,10.0,31.0,2.0,4.0,2.0,8.0,20.0,62.0,4.0,2.0,8.0,20.0,62.0,4.0,4.0,10.0,31.0,2.0,40.0,124.0,8.0,310.0,20.0,62.0,2
2243,0.0,4.0,4.0,4.0,10.0,21.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,40.0,84.0,44.0,16.0,40.0,84.0,44.0,40.0,84.0,44.0,210.0,110.0,231.0,1
2244,2.0,1.0,4.0,1.0,8.0,14.0,13.0,2.0,8.0,2.0,16.0,28.0,26.0,4.0,1.0,8.0,14.0,13.0,4.0,32.0,56.0,52.0,8.0,14.0,13.0,112.0,104.0,182.0,1
2245,1.0,3.0,2.0,2.0,10.0,42.0,12.0,3.0,2.0,2.0,10.0,42.0,12.0,6.0,6.0,30.0,126.0,36.0,4.0,20.0,84.0,24.0,20.0,84.0,24.0,420.0,120.0,504.0,1
2246,0.0,0.0,4.0,4.0,10.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,40.0,84.0,8.0,40.0,84.0,8.0,210.0,20.0,42.0,1
2247,1.0,1.0,2.0,4.0,10.0,42.0,0.0,1.0,2.0,4.0,10.0,42.0,0.0,2.0,4.0,10.0,42.0,0.0,8.0,20.0,84.0,0.0,40.0,168.0,0.0,420.0,0.0,0.0,1
2248,2.0,4.0,4.0,4.0,10.0,46.0,18.0,8.0,8.0,8.0,20.0,92.0,36.0,16.0,16.0,40.0,184.0,72.0,16.0,40.0,184.0,72.0,40.0,184.0,72.0,460.0,180.0,828.0,1
2249,2.0,4.0,2.0,4.0,8.0,32.0,8.0,8.0,4.0,8.0,16.0,64.0,16.0,8.0,16.0,32.0,128.0,32.0,8.0,16.0,64.0,16.0,32.0,128.0,32.0,256.0,64.0,256.0,3
2250,2.0,1.0,4.0,1.0,8.0,14.0,18.0,2.0,8.0,2.0,16.0,28.0,36.0,4.0,1.0,8.0,14.0,18.0,4.0,32.0,56.0,72.0,8.0,14.0,18.0,112.0,144.0,252.0,1
2251,1.0,1.0,2.0,4.0,8.0,42.0,1.0,1.0,2.0,4.0,8.0,42.0,1.0,2.0,4.0,8.0,42.0,1.0,8.0,16.0,84.0,2.0,32.0,168.0,4.0,336.0,8.0,42.0,1
2252,2.0,1.0,4.0,1.0,8.0,14.0,13.0,2.0,8.0,2.0,16.0,28.0,26.0,4.0,1.0,8.0,14.0,13.0,4.0,32.0,56.0,52.0,8.0,14.0,13.0,112.0,104.0,182.0,1
2253,1.0,1.0,2.0,3.0,10.0,42.0,0.0,1.0,2.0,3.0,10.0,42.0,0.0,2.0,3.0,10.0,42.0,0.0,6.0,20.0,84.0,0.0,30.0,126.0,0.0,420.0,0.0,0.0,1
2254,0.0,1.0,4.0,4.0,8.0,22.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,8.0,22.0,18.0,16.0,32.0,88.0,72.0,32.0,88.0,72.0,176.0,144.0,396.0,1
2255,0.0,2.0,4.0,4.0,12.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,24.0,44.0,0.0,16.0,48.0,88.0,0.0,48.0,88.0,0.0,264.0,0.0,0.0,1
2256,0.0,1.0,0.0,4.0,8.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,22.0,0.0,0.0,0.0,0.0,0.0,32.0,88.0,0.0,176.0,0.0,0.0,1
2257,0.0,4.0,0.0,4.0,10.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,40.0,80.0,8.0,0.0,0.0,0.0,0.0,40.0,80.0,8.0,200.0,20.0,40.0,1
2258,1.0,1.0,4.0,4.0,10.0,40.0,0.0,1.0,4.0,4.0,10.0,40.0,0.0,4.0,4.0,10.0,40.0,0.0,16.0,40.0,160.0,0.0,40.0,160.0,0.0,400.0,0.0,0.0,1
2259,1.0,3.0,1.0,4.0,10.0,42.0,9.0,3.0,1.0,4.0,10.0,42.0,9.0,3.0,12.0,30.0,126.0,27.0,4.0,10.0,42.0,9.0,40.0,168.0,36.0,420.0,90.0,378.0,1
2260,1.0,0.0,2.0,4.0,8.0,42.0,0.0,0.0,2.0,4.0,8.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,84.0,0.0,32.0,168.0,0.0,336.0,0.0,0.0,1
2261,1.0,2.0,5.0,2.0,12.0,15.0,15.0,2.0,5.0,2.0,12.0,15.0,15.0,10.0,4.0,24.0,30.0,30.0,10.0,60.0,75.0,75.0,24.0,30.0,30.0,180.0,180.0,225.0,1
2262,1.0,0.0,2.0,4.0,10.0,33.0,0.0,0.0,2.0,4.0,10.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,20.0,66.0,0.0,40.0,132.0,0.0,330.0,0.0,0.0,2
2263,0.0,2.0,4.0,4.0,8.0,22.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,16.0,44.0,18.0,16.0,32.0,88.0,36.0,32.0,88.0,36.0,176.0,72.0,198.0,1
2264,1.0,1.0,2.0,4.0,8.0,42.0,18.0,1.0,2.0,4.0,8.0,42.0,18.0,2.0,4.0,8.0,42.0,18.0,8.0,16.0,84.0,36.0,32.0,168.0,72.0,336.0,144.0,756.0,1
2265,1.0,1.0,5.0,4.0,8.0,18.0,18.0,1.0,5.0,4.0,8.0,18.0,18.0,5.0,4.0,8.0,18.0,18.0,20.0,40.0,90.0,90.0,32.0,72.0,72.0,144.0,144.0,324.0,1
